"","Specimen.Code","Common.Name","Latin.Name","City","Province","Country","Latitude","Longitude","Matrix.PCR.Result","Matrix.PCR.Result.Date","PCRResultDate","week","weekNum"
"189","CWHC.136762.1","Rock Pigeon","Columba livia","","Alberta","Canada",53.4176,-113.5666,"Negative ","2017-10-19",2017-10-19,4,11
"190","CWHC.136666.2","Canada Goose","Branta canadensis","Ottawa","Ontario","Canada",45.302899,-75.775443,"Negative ","2017-10-20",2017-10-20,5,11
"193","CWHC.136645.1","Ring-Billed Gull","Larus delawarensis","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-05",2017-10-05,4,9
"194","CWHC.137129.1","Common Raven","Corvus corax","Fredericton","New Brunswick","Canada",45.9380943,-66.7049573,"Negative ","2018-01-10",2018-01-10,3,23
"195","CWHC.138180.1","Great Horned Owl","Bubo virginianus","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-12-12",2017-12-12,2,19
"197","CWHC.136234.1","Rock Pigeon","Columba livia","","Prince Edward Island","Canada",46.2338,-63.13426,"Negative ","2017-09-28",2017-09-28,4,8
"198","CWHC.135733.1","American Crow","Corvus brachyrhynchos","Saskatoon","Saskatchewan","Canada",52.1332144,-106.6700458,"Negative ","2017-08-18",2017-08-18,5,2
"199","CWHC.136545.1","Canada Goose","Branta canadensis","Summerside","Prince Edward Island","Canada",46.4019,-63.79712,"Negative ","2017-10-31",2017-10-31,2,13
"200","CWHC.136270.1","Common Loon","Gavia immer","Kejimkujik National Park","Nova Scotia","Canada",44.38399462,-65.20718747,"Negative ","2017-10-31",2017-10-31,2,13
"201","CWHC.136184.1","Ring-Billed Gull","Larus delawarensis","St. Albert","Alberta","Canada",53.6305,-113.6256,"Negative ","2017-08-17",2017-08-17,4,2
"202","CWHC.136042.1","Cooper's Hawk","Accipiter cooperii","Mississauga","Ontario","Canada",43.5643907,-79.749358,"Negative ","2017-08-22",2017-08-22,2,3
"204","CWHC.135782.1","Red-Tailed Hawk","Buteo jamaicensis","","Saskatchewan","Canada",51.760763,-105.564523,"Negative ","2017-08-31",2017-08-31,4,4
"206","CWHC.138153.1","Black-billed Magpie","Pica hudsonia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-12-12",2017-12-12,2,19
"207","CWHC.136744.1","Mallard","Anas platyrhynchos","Jolicure","New Brunswick","Canada",45.935,-64.2572,"Negative ","2018-01-11",2018-01-11,4,23
"208","CWHC.136412.3","Mallard","Anas platyrhynchos","Hudson","Québec","Canada",45.468429,-74.160436,"Negative ","2017-10-05",2017-10-05,4,9
"210","CWHC.136028.4","Double-Crested Cormorant","Phalacrocorax auritus","Prince Edward","Ontario","Canada",44.03209,-77.57061,"","2017-09-06",2017-09-06,3,5
"211","CWHC.136097.1","Blue-Winged Teal","Anas discors","","Saskatchewan","Canada",51.701373,-106.51696,"Negative ","2017-09-07",2017-09-07,4,5
"212","CWHC.136067.1","Blue-Winged Teal","Anas discors","","Saskatchewan","Canada",51.701373,-106.51696,"Negative ","2017-09-07",2017-09-07,4,5
"214","CWHC.136475.2","American Coot","Fulica americana","Nanton","Alberta","Canada",50.3137,-113.9228,"Negative ","2017-10-13",2017-10-13,5,10
"216","CWHC.136809.1","Wild Turkey","Meleagris gallopavo","Combermere","Ontario","Canada",45.33794667,-77.61310991,"Negative ","2017-10-30",2017-10-30,1,13
"217","CWHC.135641.1","Merlin","Falco columbarius","Saskatoon","Saskatchewan","Canada",52.1427789,-106.6955503,"Negative ","2017-08-18",2017-08-18,5,2
"218","CWHC.135738.1","Mallard","Anas platyrhynchos","Saint-Mathieu-de-Beloeil","Québec","Canada",45.58094444,-73.26491667,"Negative ","2017-08-15",2017-08-15,2,2
"219","CWHC.135977.1","Mallard","Anas platyrhynchos","Saint-André","Québec","Canada",47.70519444,-69.69547222,"Suspicious ","2017-08-30",2017-08-30,3,4
"220","CWHC.136093.1","Blue-Winged Teal","Anas discors","","Saskatchewan","Canada",51.701373,-106.51696,"Negative ","2017-09-07",2017-09-07,4,5
"221","CWHC.137845.1","Ruffed Grouse","Bonasa umbellus","Johnstons River","Prince Edward Island","Canada",46.25913,-62.99864,"Negative ","2018-01-10",2018-01-10,3,23
"222","CWHC.138255.1","Cooper's Hawk","Accipiter cooperii","Guelph","Ontario","Canada",43.5506917,-80.1891212,"Negative ","2018-01-08",2018-01-08,1,23
"223","CWHC.136708.1","Bald Eagle","Haliaeetus leucocephalus","Miscouche","Prince Edward Island","Canada",46.45304,-63.95257,"Negative ","2017-10-31",2017-10-31,2,13
"224","CWHC.136167.1","American Robin","Turdus migratorius","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-08-17",2017-08-17,4,2
"225","CWHC.136434.1","Rock Pigeon","Columba livia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"226","CWHC.137680.7","Canada Goose","Branta canadensis","Ottawa","Ontario","Canada",45.393302,-75.701534,"Negative ","2017-11-23",2017-11-23,4,16
"227","CWHC.135975.1","Mallard","Anas platyrhynchos","Mirabel","Québec","Canada",45.70444444,-73.94138889,"Negative ","2017-09-01",2017-09-01,5,4
"228","CWHC.136630.1","Black-billed Magpie","Pica hudsonia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-05",2017-10-05,4,9
"229","CWHC.138296.1","Wild Turkey","Meleagris gallopavo","Peterborough","Ontario","Canada",44.3547,-78.2692,"Negative ","2018-01-09",2018-01-09,2,23
"230","CWHC.135902.1","Great Blue Heron","Ardea herodias","Charlottetown","Prince Edward Island","Canada",46.266761,-63.101676,"Negative ","2017-09-28",2017-09-28,4,8
"231","CWHC.136196.1","Canada Goose","Branta canadensis","Sherwood Park","Alberta","Canada",53.5412,-113.2957,"Negative ","2017-08-17",2017-08-17,4,2
"232","CWHC.135685.1","American White Pelican","Pelecanus erythrorhynchos","Lavallee Lake","Saskatchewan","Canada",54.2833333,-106.55,"Negative ","2017-08-18",2017-08-18,5,2
"233","CWHC.136510.1","Canada Goose","Branta canadensis","Roberval","Québec","Canada",48.50333333,-72.21888889,"Negative ","2017-10-03",2017-10-03,2,9
"234","CWHC.138151.1","Black-billed Magpie","Pica hudsonia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-12-12",2017-12-12,2,19
"235","CWHC.136917.1","Common Loon","Gavia immer","Harvey","New Brunswick","Canada",45.75116,-67.02007,"Negative ","2018-01-10",2018-01-10,3,23
"236","CWHC.137013.1","Canada Goose","Branta canadensis","Saint-Eustache","Québec","Canada",45.56777778,-73.93361111,"Negative ","2017-11-16",2017-11-16,4,15
"239","CWHC.136916.1","Northern Saw-Whet Owl","Aegolius acadicus","St. George","New Brunswick","Canada",45.1306531,-66.8261982,"Negative ","2018-01-11",2018-01-11,4,23
